date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:46:29	426/426	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202006%2016:39:47%20GMT	www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/ug.ins	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/CLM/Filtering/ug.ins	(from www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/clm.html)
17:46:29	429/429	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202006%2016:39:47%20GMT	www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/vowel.ins	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/CLM/Filtering/vowel.ins	(from www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/clm.html)
17:46:29	427/427	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202006%2016:39:47%20GMT	www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/vox.ins	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/CLM/Filtering/vox.ins	(from www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/clm.html)
17:46:30	426/426	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202006%2016:39:48%20GMT	www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/zd.ins	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/CLM/Filtering/zd.ins	(from www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/clm.html)
17:46:31	160/160	---M--	200	added ('OK')	image/png	etag:%22ff792-a0-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/integ.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/integ.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/fm.html)
17:46:31	429/429	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202006%2016:39:48%20GMT	www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/headers.c	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/CLM/Filtering/headers.c	(from www-camil.music.uiuc.edu:16080/classes/404B/CLM/Filtering/clm.html)
17:46:31	157/157	---M--	200	added ('OK')	image/png	etag:%22ff78d-9d-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/inf.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/inf.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/fm.html)
17:46:31	224/224	---M--	200	added ('OK')	image/png	etag:%22ff7d8-e0-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/sum.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/sum.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/fm.html)
17:46:32	153/153	---M--	200	added ('OK')	image/png	etag:%22ff7da-99-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/theta.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/theta.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/fm.html)
17:46:32	160/160	---M--	200	added ('OK')	image/png	etag:%22ff7a7-a0-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/phi.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/phi.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/fm.html)
17:46:32	169/169	---M--	200	added ('OK')	image/png	etag:%22ff7b1-a9-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/prod.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/prod.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/fm.html)
17:46:35	2319/2319	---M--	200	added ('OK')	image/png	etag:%22ff767-90f-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/images/c0.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/images/c0.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:37	6687/6687	---M--	200	added ('OK')	image/png	etag:%22ff76c-1a1f-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/images/fig1.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/images/fig1.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:37	4034/4034	---M--	200	added ('OK')	image/png	etag:%22ff76d-fc2-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/images/fig2.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/images/fig2.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:38	2336/2336	---M--	200	added ('OK')	image/png	etag:%22ff768-920-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/images/c1.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/images/c1.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:40	2375/2375	---M--	200	added ('OK')	image/png	etag:%22ff769-947-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/images/e0.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/images/e0.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:41	2264/2264	---M--	200	added ('OK')	image/png	etag:%22ff76a-8d8-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/images/e1.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/images/e1.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:43	2302/2302	---M--	200	added ('OK')	image/png	etag:%22ff76b-8fe-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/images/e2.png	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/images/e2.png	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:44	436/436	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Jan%202006%2016:40:01%20GMT	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/sinetest.ins	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/sinetest.ins	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:46	3610/3610	---M--	200	added ('OK')	text/plain	etag:%22ff771-e1a-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/move-sound.ins	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/move-sound.ins	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
17:46:47	7372/7372	---M--	200	added ('OK')	text/plain	etag:%22ff783-1ccc-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/freeverb/freeverb.ins	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/freeverb/freeverb.ins	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/freeverb/index.html)
17:46:50	6933/6933	---M--	200	added ('OK')	text/plain	etag:%22ff785-1b15-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/freeverb/readme.txt	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/freeverb/readme.txt	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/freeverb/index.html)
17:46:50	107866/107866	---M--	200	added ('OK')	text/plain	etag:%22ff76f-1a55a-42c926c5%22	www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/dlocsig.lisp	/home/tito/websites/http://www-camil.music.uiuc.edu:16080/classes/404B/www-camil.music.uiuc.edu_16080/classes/404B/clm/clm-3/dlocsig/dlocsig.lisp	(from www-camil.music.uiuc.edu:16080/classes/404B/clm/clm-3/dlocsig/index.html)
